,epid,name,link,price,rating,num_ratings,watcher,shipping,free_return,open_box,pre_owned,refurbished,benefits_charity,last_one,sold,early_sold,later_sold
2905,,Gaming Keyboard RGB Led Backlit USB Wired Game 104 Keys For PUBG LOL Gamer Black,https://www.ebay.com/itm/Gaming-Keyboard-RGB-Led-Backlit-USB-Wired-Game-104-Keys-For-PUBG-LOL-Gamer-Black/392807785468?_trkparms=ispr%3D1&hash=item5b752b23fc:g:Pk4AAOSwqQpeupxA&enc=AQAFAAACYBaobrjLl8XobRIiIML1V4Imu%2Fn%2BzU5L90Z278x5ickkyMJZWL%2BqFSgQ3TOOe%2FNr7kOtcxbMlWpkhEmRRG1gTZ7%2B0U0PYBmh8i37LZdbxpf6neBAPF%2B4JpY0xlDULc%2F%2BAqMdJt%2BzbaAx5td2VXYe8tA53zwiFIGZy2tSkjBxGgKB1uG%2F%2FMXM3Z83RlRDur6l9V5qr8SJx02hr7r7JKHaV45%2BX8R0yMRSrxi%2FkHQOnFeNPNNVz7hV4%2BJ2zbW%2B35jB77vaMvw6LEsfDRKHyQe%2BiZhCRHFTwak%2FRsSP9JydTbElUTHOKsNTB2Q2DugclF4JldycFmdZWIgoMXZEYej4StqTB%2BLjA9%2F1bqLUvWBTcGVAoWv%2F2iYeozBKgBsnzeVsphA6FrVeAG8RUuznOpPtpWWxGRcp7JwEqTpJQMI1joDZv6Ha6CPpSMad36%2FmUOvLH%2BTnlv1cPzdtHlMj568q6%2BMmvsJ%2FGag1mvYf82IqmycXVeVk%2BbFW3XAWMqQumCFzZmZP6d%2FPUILh3hwE7Ej70oPcH8rvTIEBzqrOsDwQuI8mktnW7%2FiUiiNw6%2BnVqXvp8Ria2edcmPv%2FGql52mEx6PJb1QHf2Zmxv6kY%2FezdoIdiHzB00Q7Ewxaa%2FoMJpEYZftX8uVBHV5r063msBCYcUCHKsnNSwA%2BpdlcKjSZLHOX7DehTogNXq4LAw1djLqqe8ICAyW2o4OHUhIhVEkemY1wDgJrn3YsX39YPiDiLYECl14iE7k7cFWx%2F5fQuUh7J1gH5d7ojewf0WblrINiX1tWpNfj2UfZx6uzR9vxdZB12&checksum=3928077854682934c5e5bf2848f7adaa14cc5a41f8cc,22.98,,0,0,0,0,0,0,0,0,0,1,1,1
2906,17037765053,HP SLIM USB Keyboard and Mouse TBT83AA#ABA Desktop Computer PC ,https://www.ebay.com/itm/HP-SLIM-USB-Keyboard-and-Mouse-TBT83AA-ABA-Desktop-Computer-PC/233350518474?epid=17037765053&_trkparms=ispr%3D1&hash=item3654c656ca:g:o-wAAOSwZK1eVGQZ&enc=AQAFAAACYBaobrjLl8XobRIiIML1V4Imu%2Fn%2BzU5L90Z278x5ickkai8xCwosGKpC0NWj85e%2FB6vLL80NWpZyVVGVTBtgTsOuvRoi5%2B9Z23dd3tUDGjVfJo4uBR%2FohrV%2FYNzE%2Bwtmn9EtKP6dEv952M6JkG0hptWPczs0%2B8eCFqbtqrCJUZmYoSWVsMfTq0AjRu%2BKe6ZRr2JqwsU%2BmY%2BQGZ3CTYSK%2FuuPzYJcASGFU0hRCMBmtT07hFxglLL%2BdQzVvGf65xyJpo1q797Fw1ttN2Gs2eMkN%2BJLjqLOE3SfsIL3iw%2BDC8RjttGxW5xcTrxiPFRrJkspInljc5Pr8GpOv%2FlbtueUso79ZHGFdp9gFzgCev1GmHCXY4Qy5X6clEHXk980Id1GRKSTo8grsm6ZW5R9dpO1HieY5yWC2v0MSCjz1t3VUtKnsOxkiazMYmps%2BbU3aU6qlLvqBcHYdpwf7wlb2fZvajvlg4z7dq9bNrC9ruo2DI2JGCzS2FgwHJ%2BAqUMzp%2FEqzz22ZXkSU%2BX3ELrUZXKnIZ8BbLKIY%2FsxOExNcSkNQk43DvixARCVc4u5pCpPapqjCmK5iRSlcGlN8bT74AIFao2nGQ6wMfau6DaLFDv1ZsnruawIeuisWiUHT60ThPsvhiWdTe9rm0hS4l4aDQUeatXnlD6o1OpQ2QnnOe4RvWOizVblol82QNVSGj5vHtXpqieSKWogt076HyBjZ0XvyNdKg3TUDY8%2FLwWUG8cLHd3QuC04S94vEPCdYYh1eA7SGs5CQBjIPlPgmjf9Zb%2BvW6WHVhXuN2BDDlZdShqgOKz%2B&checksum=2333505184742934c5e5bf2848f7adaa14cc5a41f8cc,20.99,5,0,0,0,0,0,0,0,0,0,176,174,176
2907,,"For Samsung Galaxy Tab S6 10.5"" 2019 Case Folio Stand Cover Bluetooth Keyboard",https://www.ebay.com/itm/For-Samsung-Galaxy-Tab-S6-10-5-2019-Case-Folio-Stand-Cover-Bluetooth-Keyboard/254361971702?_trkparms=ispr%3D1&hash=item3b3927abf6:g:yycAAOSwVt9dy3kY&enc=AQAFAAACYBaobrjLl8XobRIiIML1V4Imu%2Fn%2BzU5L90Z278x5ickkrDx%2B2NLp21dg6hHbHAkGMeWNQnmSa8kyAKmHe0Wpj3QGUmcI04XXuVC9oeCx%2Bn8moIO0NBfHbzse9zMefF2oFbKLHkjizfRCBFnT6utMEMDC1okOr01EhDng0TBmjUgFFY91747bvbRoi994uCmHAgHbK9UtTxp72HlSvYOirLL1f2gtWi74ZYbN6ldHnbZlNOvh14oQnDhX1jqstQXMoD7u%2BWEnRAwcbEdS%2F77BxuD6yV5H4AM8rAjGkH3CUgGRs5Fik2Fwhg7K6cKAbVogU8Tih37kKELNUrSfwcdPeZLm6ZLfJooJt0IKxj5qwlGs3AMfB6gxCGNjILxBvktuYPaqdQijfUed%2B2dnZOq7B4Yfjf1WsMufxaMeyrbTN25JLdzHPqPoofJglQRV8pZCABcfpa8D9spUPC97y3JMiX51O4pHh9HuNAlgeo7ZncGQ%2BC4l%2FELps4KAjG73wb0hfGS1JULOvOfczZkImS7lMIgu5RH6y2fdbJ07ZdZNU2oMFnQ6XEncBK0x4TIm8EQzsUzQuu3VVPCWIulkZUY8zhuU47ekXNpFUDWID0yxNrH%2BrWiCGl6PjJ1XxA8VmsD2yrqFSANOgv88nJO2oopJUfTIfD9W1N4m1EBBzUEWGkYJmiB81A600yA2Q0mZDmWO1Z09OLU99JIzjh0dkPDbyDKqyV4IM3gF5GRpv1XICMDXDOm5iG%2BHnSahUQfeBiyHK3SHkDJVo0PzBnRk0ELMay3osgcfxNV4doSmvHevJprP&checksum=2543619717022934c5e5bf2848f7adaa14cc5a41f8cc,15.79,,0,0,0,1,0,0,0,0,0,155,152,155
2908,20033710286,HP KB-0630 US ENGLISH 103-KEYS PS/2 WIRED MULTIMEDIA DESKTOP KEYBOARD 5188-6077,https://www.ebay.com/itm/HP-KB-0630-US-ENGLISH-103-KEYS-PS-2-WIRED-MULTIMEDIA-DESKTOP-KEYBOARD-5188-6077/353047458674?epid=20033710286&hash=item523344b372:g:~oYAAOSww3Fek7oG,13.99,,0,0,9.6,0,0,1,0,0,0,0,0,0
2911,77553343,Lenovo Wired USB Keyboard and Mouse Combo NEW SETS FREE SHIPPING,https://www.ebay.com/itm/Lenovo-Wired-USB-Keyboard-and-Mouse-Combo-NEW-SETS-FREE-SHIPPING/254546239365?epid=77553343&hash=item3b44235f85:g:mRIAAOSwiiZedOQr,17.99,5,58,0,11.18,0,0,0,0,0,0,12,12,12
2912,,Universal Slim Wireless Bluetooth Keyboard for iMac iPad Android Phone Tablet PC,https://www.ebay.com/itm/Universal-Slim-Wireless-Bluetooth-Keyboard-for-iMac-iPad-Android-Phone-Tablet-PC/312884484219?_trkparms=ispr%3D1&hash=item48d95e587b:g:PswAAOSwW7hd8MAb&enc=AQAFAAACYBaobrjLl8XobRIiIML1V4Imu%2Fn%2BzU5L90Z278x5ickkRjLZq23gAR%2BKma9gM2Z1hug%2FeeMUqJ1XVP%2BIHhee2yos5yStEeFxGJSfHSN3uHtSmMe0PcFA4OpM7R4dnGdQrSQz3M2U%2Bx1%2B8UCNAiu6aVAGqu7kheW584yiFkd2GmW2I72mOcRqXbVpzf2Jq5GSw07V1LQUs%2B8B1lYgw1ujgo7HuQrmK4Cyhjfgs%2Fzjnbkj0XBzbtEurzb%2FkXHK%2BBXXnO8wio9m8KAbPvOB%2BW%2Fr%2FlZS3RZSDYMK0jXtmuIdJNgLedsKVSfYieBJzUcakoNV3lpDaLjZvkhoj2mt3W5SMTjJ%2BgqY74JIglCXLk6uIF6VgVvOOipAkSAcLAqgGXPMmqAtiBd%2BaSH98ax7uDLh%2BM3eQBtu41lcEdWZ%2BqZraD04w7NpRNsrI%2Bz9wDpy6fmQstg5Mk1REoNQ7H6DJOuwFwSj1J8UZuAPP4mFdxMTpr1HJP6zAep%2B%2Blva8AWkyerSRp6XW13HR3YNStR8%2Fz3vQ61QdhGB4EqraBhAyR4HjIFajbTXVgfIwIOekDXT5sJ0L8wVvklOVQZC6hP1gxmkuJSnvxG33C%2FUlYRuFTStxR9SHtWERrx1umFNjILvo4Lw7yAQ9B98Y3VW2FaHW7r0QeICWTghk5EOV352HqVysaol7Vz2j%2FQKZqLtlENKqY1DeWLxdp8pWy1Ed9lae2nIBRVhlRw7ea%2FNaEyFaMxXevk29tkdEM23IY0GU%2Bkz508eMMcLiZjH5dxuqI9ErfJ0buMxwNCjncdVGU9cI3btTBmt&checksum=3128844842192934c5e5bf2848f7adaa14cc5a41f8cc,21.5,,0,0,0,0,0,0,0,0,0,7,7,7
2913,2254563217,iBUYPOWER GKB100 Gaming Keyboard Spill resistant Gamdias Black/Red,https://www.ebay.com/itm/iBUYPOWER-GKB100-Gaming-Keyboard-Spill-resistant-Gamdias-Black-Red/224065296290?epid=2254563217&_trkparms=ispr%3D1&hash=item342b5517a2:g:QPwAAOSweble~UWT&enc=AQAFAAACYBaobrjLl8XobRIiIML1V4Imu%2Fn%2BzU5L90Z278x5ickkgCVySCgrNFPU8Iu85TabMEyIyl6hM6vAb%2FQjNrQBsZYlwl%2FHCA0ij74pKUDegxkN%2B7RzvX40hz%2FiW4XHVF%2FuHNKI%2B%2BIqFgNzSmSA9HQOtCXCj5JISwqUnW7rqxxGo8CyQ7MrRLz0AoovsXsABz2nQAKRdBdojDhshRqFP%2FQnW1RCeTntlY7Hhef%2FZLKVDwDdfsCIYz0MPMeBRaR9YEoVZKUzydkNoPzfTLNCaG033CImJMkcMPSmVKKQm8ADKKLQgEfuhhGY7k3mPmHoE67hSR%2Bx3nl6WsMfdQqkxMG3c3Ag3TCZswDN2hoxWsq02BCEKwJ%2BRR4jxR4I86XB%2FKKNasi4hez3MDAUYZMHMmceFBr5YPBte6gvqk%2BzQfw99uW9iqsWRuuVPC%2B6AkD4Gjv4pH2rCTrV1miGHfIaIq9LjYudWyKJgnw9ADILfPLq9dyu%2F03KP3tMMIjn7H7w5KJ7A%2Bcfe%2F2majaZOXNrcFlvsQIZHqHKdvhi%2FhjB%2B7O5BVQBaRKl%2FWkPtLajnnRJbSLXQmiR3YuM9ou5JHJcpc%2B4alhm210%2FH4edqyr4f8%2F9yX%2BGmP2Is3MLMrE0ay29o863c8Z%2F2XOCHYHBMk87P8IG69Ya5oEOZ1Zu5iXBn%2FWHMqJ1X8NoKVOUe7s%2FmkruiFFzbg3uu0nGpMR59EEOiMrmg7Q2vV6%2FG6mbAh8VAsKS%2BhtNHOwRD1pP3Wad9o1zlx85G5xfxK2h6p9jY26DGSjwfEDtng603Km76tM4vLw0RuZI&checksum=2240652962902934c5e5bf2848f7adaa14cc5a41f8cc,19.99,,0,0,0,0,0,1,0,0,0,0,0,0
2914,97048266,Logitech MK550 Optical Wireless Desktop Wave Keyboard and Laser Mouse Combo,https://www.ebay.com/itm/Logitech-MK550-Optical-Wireless-Desktop-Wave-Keyboard-and-Laser-Mouse-Combo/184032220996?epid=97048266&_trkparms=ispr%3D1&hash=item2ad92cd744:g:eHkAAOSw8fddyY~L&enc=AQAFAAACYBaobrjLl8XobRIiIML1V4Imu%2Fn%2BzU5L90Z278x5ickk8Fd9si%2FIbtWQr%2BhnlRwjDcU2XJ52pj6t8ow4mVe0y1wMfKXu4%2F8jytmm%2B%2FtQWl6kq%2F9b1Kj%2BoQ9yxLhKhGKy%2F4sACs5ZxZ1U3mRz00e3j85XsRsjnLwcQ9e8dc4vsMqWUObS3ks5xexAVod%2FP%2Br2rHbCnUrtKUL4luND8NoFvjg4i5Ok6GhaxVoy9vuqyUhVIZCDMV6hDC%2F9md8sJo5xLE9kAAFQG8Ye%2BgUCJ3O2EjHTw%2Fji560UbXNQpY%2BcmsrwuBgwsBQiyoDWvZlreuHqFR3TPBqiWgwmEEQjdZ80Xdx212D%2FA51bzgUHyCMwJoxQndW%2B6gbw9L3GOzKIIuWR2xjhRV3mSBa52NidQQp9wvVkKqUprVw9Jv05tjLvjzpZQ0ATouvqFzVQI03yIBySU9PIgYQNiC3bD1e5gohiLzhjsUkgJomXOfLg4rx7C1MBGxLTXUzXrZ%2FjzINU0MD9rOk9tSlqeKRvMqAt15t1DW5I5tJHF%2BtpgksWNqX4c3SVPpcbMN397hLDRZrMmxeJ0nJXKn1IMmCrctoLhekR2dATsHtIoQjdyoSjnqrrcvRNGJLtmdVnK%2BRsmnHSutlaU1x%2Bh1PGRE6pKMqNCR2PNu48Ha2XzY7P2rJ9yQ7IQ9uCBbY0nQwmNbwLfuiREA68kU8WtpMNQQBe61%2BsjF4e7By8cGDzCL%2BmzGfP9kYRtsSXdnw86UeQWlpkGkpOZ4mWi9Ont0l2l95CsLvRVwFUskwtzR%2BwkIlnbwQnblfyYkgN&checksum=1840322209962934c5e5bf2848f7adaa14cc5a41f8cc,54.53,4.5,504,0,0,0,0,0,0,0,0,43,41,43
2915,18012207770,New 104-Key Large Print USB Wire Spill-resistant Keyboard Pink,https://www.ebay.com/itm/New-104-Key-Large-Print-USB-Wire-Spill-resistant-Keyboard-Pink/273000868287?epid=18012207770&_trkparms=ispr%3D1&hash=item3f901ea9bf:g:nN4AAOSwc2FaRVeO&enc=AQAFAAACYBaobrjLl8XobRIiIML1V4Imu%2Fn%2BzU5L90Z278x5ickkY3FSd4Ad8xn3oRtkVexxrN6YvabSn8xhJq3fikPDzxevaEfiqfrHHzS1Ly768T36ZPfy%2BSSV0%2BgnaH7Jx2%2FLAVtoV%2BJ5lOrmO6F78WNaYd%2BLmdYp8ECZ5ZGeCPHFEFge2zZcVFnY8qoz%2FEDR2HVejaKlMcDfr%2FqSINNxVj3rfPb0WpCMorJqoxo4u1yvZthC1qqi8P81cosCWRN06EFUMdNb%2F943aJibfvNmxPfYykbHQlLwRqi7oLvjHBD96E%2F64VfqW9aEENsaCDtOitVVpV0fKoZSN000gLWmR7du%2BLQTut7sBhrAboIPSDFgweIme8%2BF03D2pCdf7GLeJ4SF%2FODi%2F%2Be%2ByAT6tPi8Vp2XLNoI1AIh07i00LsDs%2Fdyl0wuHDYsXR5nIJ0GG10U0tJUe%2FfTM%2BeeWFUy4cVtaoSgHOti%2FUGMZ%2F0AAUUWYwY2offzQWpP%2F1QVftC2eCSIB%2FBxUr6f%2FJdhn8%2FKj7chpJ0j8VcTgaaDWpQ66I6KQBMiI%2BQ9nHIyuq0hM5PLPIw3EywdI1reqFingOvoOLbqmFzgyMp6TXF8q3JGACoQeNKz8tNA0rM7WwbHJChiGm01%2B292JO0pWgKav3R%2FRjuBCgwD5U13B2owhJ9cStc6ZQMs%2BZtcUvnXFNWb5duJr34P6PGsEKkRPUCCVWjfU1e7SGcEaYuZBixqN%2FRgkjHcXwDRb0UAJ2QWgRB6ZBxT9BVZ6ZR6aEMDJdoYq5HjxYP1Kmq1VmZBAMr3v8CNM5jm9%2Fw%2FsV7c&checksum=2730008682872934c5e5bf2848f7adaa14cc5a41f8cc,24.99,,0,0,0,1,0,0,0,0,0,40,40,40
2917,,"Standard Silver Compaq Internet Keyboard w/ PS/2 Connector, Model RT7H00",https://www.ebay.com/itm/Standard-Silver-Compaq-Internet-Keyboard-w-PS-2-Connector-Model-RT7H00/123801717931?hash=item1cd3284cab:g:QA4AAOSw9N1Vw7wd,12.95,,0,0,7.35,0,0,1,0,0,0,0,0,0
2918,7034686485,CyberPowerPC Syber K1 RGB Gaming Keyboard with Kontact Brown (Tactlile) Switches,https://www.ebay.com/itm/CyberPowerPC-Syber-K1-RGB-Gaming-Keyboard-with-Kontact-Brown-Tactlile-Switches/372849518092?epid=7034686485&hash=item56cf90260c:g:o7QAAOSw41pe86cl,73.01,,0,0,0,1,0,0,0,0,0,0,0,0
2919,134168051,Targus Mini Laptop Keypad Keyboard (092636211042),https://www.ebay.com/itm/Targus-Mini-Laptop-Keypad-Keyboard-092636211042/174316039823?epid=134168051&hash=item28960bae8f:g:C-YAAOSwKbNe5S9C,29.59,,0,0,0,1,0,0,0,0,0,0,0,0
2920,,Gyration Black Wireless Keyboard No Receiver,https://www.ebay.com/itm/Gyration-Black-Wireless-Keyboard-No-Receiver/174203412264?hash=item288f551f28:g:zWUAAOSwWkFeVwlE:sc:USPSPriority!94061!US!-1,9.99,,0,0,23.15,1,0,1,0,0,1,1,1,1
2921,,ZoomText Large-Print Low Vision Black & Yellow Keyboard,https://www.ebay.com/itm/ZoomText-Large-Print-Low-Vision-Black-Yellow-Keyboard/293634244271?hash=item445df6feaf:g:jKYAAOSwRYZe~UfX,39.99,,0,0,9.99,0,0,1,0,0,0,0,0,0
2922,,"RGB 87 Keys Gaming Keyboard and Backlit Mouse Combo,BlueFinger USB Wired Rainbow",https://www.ebay.com/itm/RGB-87-Keys-Gaming-Keyboard-and-Backlit-Mouse-Combo-BlueFinger-USB-Wired-Rainbow/363040463063?hash=item5486e5d8d7:g:9UUAAOSwVghfAhtM,43.85,,0,0,0,1,0,0,0,0,0,0,0,0
2923,,Sony Webtv Keyboard Rare With Instructions Manual,https://www.ebay.com/itm/Sony-Webtv-Keyboard-Rare-With-Instructions-Manual/303445733559?hash=item46a6c670b7:g:zmcAAOSw4TVeHjUx,19.99,,0,0,12,0,0,1,0,0,0,0,0,0
2924,,ANNE PRO 2 Gateron Switch USB RGB Mechanical Gaming Keyboard 61 Keys,https://www.ebay.com/itm/ANNE-PRO-2-Gateron-Switch-USB-RGB-Mechanical-Gaming-Keyboard-61-Keys/402318418238?_trkparms=ispr%3D1&hash=item5dac0be13e:g:w-QAAOSwPkpfBsTN&enc=AQAFAAACYBaobrjLl8XobRIiIML1V4Imu%2Fn%2BzU5L90Z278x5ickkTboA95HSvGa1O5UmCCGJLgIUii5756E4b9tCtGH24NmAQF3INaFQstOg5X1J1boBY8OhU6%2BdO2rrbjUSsGjDLCQVaYjecvLmVKyS7JUa%2BN5wDjsljWT7SNOw8eGbuPYbIZlpbw9RM0UJIWzh2GM%2Fa8T32IhauYjdKobvU3EasUd96pcxBzHorOVp%2FYosSAeSR5enyMiIYWBeNvfFcF8lcynIWHYKjzNs54%2BYV87tyAMQMrwdlWptoIcaVT8FWNH76SwqHyPQxhUvIygeavyEO4OZ2VMH57jRLSpIJJ%2FIB640Uv8jIANV7K0L%2Bd8z6WX%2BNlexHQxbMU0fR1R9QFH3IS18KWkEC0QKuojP4Bl39sAGWNevcLzO5WhPeGa5so2vxOsdUhDncjondnjLtLtCzNh2SfcEo4BBha0%2F3QTmYpZ7ssLVntR5x9jXvnIkceeouXQxXhJlQ2ux%2FvSclVbfZVfazhJOydySNkxhd%2FPM0Fjzle2BOKxpweQpeF24N3yW55Dj6f0FtZdxHKA%2FdA30341Oy0CcuOf4lrKr6NyJ5fL49YOeZcSI%2BPNuslZ2vHPM8h%2BOn%2Ff%2B9cGVr3ZyVqtH3AfVsRjvZzABrZhHx9t8KUM%2FyTn2P6WhuEy%2BQjGlLsXP8kujXK1N5NAc%2B8aLp8Ihxywz8AFbd2fFfDmL1DyTdFzTFy50et0qBCucpZD4vaIBo1WFVFp0WhFxMKXLiVKrV5%2FyVt%2FSBPPZX0a8BacOCkjoDovy9pJpMROfWhOR9cnd&checksum=4023184182382934c5e5bf2848f7adaa14cc5a41f8cc,81.99,,0,0,0,0,0,0,0,0,0,7,1,7
2925,,For iPad Mini 5th Gen 2019 Slim Leather Case Cover Stand with Bluetooth Keyboard,https://www.ebay.com/itm/For-iPad-Mini-5th-Gen-2019-Slim-Leather-Case-Cover-Stand-with-Bluetooth-Keyboard/264257929318?_trkparms=ispr%3D1&hash=item3d87000066:g:kZsAAOSw7VJcnDBt&enc=AQAFAAACYBaobrjLl8XobRIiIML1V4Imu%2Fn%2BzU5L90Z278x5ickkXKoKcbeZcOrOku%2BoOBl%2BSyionyQLDT1DAIMiJ%2B9QC0UJ2IfjW8oZStbmQJF0yNX3gM1kA4AfMggPOBN3q8ZSmJ8x4PXWwdOaq1H9pOOOGwdeoMl1pw0Wy16nLPjeXAmEeWDCa6ymmRuqWmVUL4Jmp4PCy8gWtNx%2FTWo34%2BI2w7v8eqQqnscSleKHNlLnczvPjhzMKJaMxHdiStA%2FwB9QOroiVcLU%2F5Nb7MKrszAhZ%2Bp7dh9k%2BYjTqsH%2Fc2L0oBgDl%2FfkQPgNCcGFhZi3f0gZO4%2BS1EpJwx5DE%2FvXn3EJrU3GQtWCGHB%2BGh0Rt1QJtYPcB%2BSIb3pUJr4LVcXr9Yd%2B2EMJcx0JNo%2FG9BTyEsB9igq4M3qEyov0KNbgpEoQB2I3Vc51IxaNZaKMpwUh%2FcP5SBt4eOTwVrT4ynp3xaIcWUlOfkcNP4Xdk5%2BIoPKnzqhLGiu0vh0Rm%2Bm6hXcrw5zjgDsVDhw3nefcu7j6AI7blpyWgoFJ3nOM7YtDjnSC177oRSATTmXF8cqV18Fc%2B6SqvMQz%2Bg%2BoCTJQeGJBgc6nH4MQ0XV3Ho84jy3e8R3gV1a7fWaEHRXb6TabJjhQZkcjKp30%2BUS5PntcEeZSkVGUuqE7Q6JtgElu2d3UJzqsKxZmuQxPJDcFUd%2BWbrY2FNNeOCdD7QPDWvy2v7kh2xe55HmmTHtI%2FwVGi8cVjX7fkudd68HhXWQtuVSYmgxlNdBXhSVFipsrMPNNFpSnFSOwc51s5ZXCnhmwmIhjhQQPKwZE&checksum=2642579293182934c5e5bf2848f7adaa14cc5a41f8cc,15.29,,0,0,0,1,0,0,0,0,0,89,88,89
2926,,Memorex Keyboard- TS1000- New- Open Box,https://www.ebay.com/itm/Memorex-Keyboard-TS1000-New-Open-Box/293641268838?hash=item445e622e66:g:UGoAAOSwmZde87jn,11.99,,0,0,14.9,0,1,0,0,0,0,0,0,0
2927,,"9.5"" Bluetooth Keyboard W/Magnetic Backplate, USB Cable And Stylus - NEW!",https://www.ebay.com/itm/9-5-Bluetooth-Keyboard-W-Magnetic-Backplate-USB-Cable-And-Stylus-NEW/392823001319?hash=item5b761350e7:g:dTgAAOSwTfde1gZY,9.99,,0,0,7.85,0,0,0,0,0,0,0,0,0
2929,74090935,(3 pcs) HP Hewlett Packard Keyboard 352750-001 PS/2 connector,https://www.ebay.com/itm/3-pcs-HP-Hewlett-Packard-Keyboard-352750-001-PS-2-connector/311718938667?epid=74090935&hash=item4893e5882b:g:cH0AAOSwzaJX~5R-,13.95,,0,0,39.24,0,0,1,0,0,0,0,0,0
2930,1401459609,HP Multimedia Keyboard Model 5189 Black Wired PS2 P/N 5188-6077 Sleek,https://www.ebay.com/itm/HP-Multimedia-Keyboard-Model-5189-Black-Wired-PS2-P-N-5188-6077-Sleek/362714075520?epid=1401459609&hash=item5473719180:g:b~EAAOSwQHBdQbAu,13,,0,0,20,0,0,1,0,0,0,0,0,0
2932,,"New Wireless Mini Keyboard With Case, 10 x 6, Works With Windows, Android ,IOS",https://www.ebay.com/itm/New-Wireless-Mini-Keyboard-With-Case-10-x-6-Works-With-Windows-Android-IOS/402294459324?hash=item5daa9e4bbc:g:egUAAOSw51xe5R14,13.95,,0,0,9.6,0,0,0,0,0,0,0,0,0
2934,,Redragon K512 Shiva RGB Gaming Keyboard NIB,https://www.ebay.com/itm/Redragon-K512-Shiva-RGB-Gaming-Keyboard-NIB/224042030116?hash=item3429f21424:g:XUwAAOSwt0pe4kka,49.99,,0,0,10,0,0,0,0,0,0,0,0,0
2935,74105583,Palm 3C10439U Wired Keyboard great price brand new factory sealed !! ,https://www.ebay.com/itm/Palm-3C10439U-Wired-Keyboard-great-price-brand-new-factory-sealed/254571524128?epid=74105583&hash=item3b45a53020:g:RrkAAOSwv-5emTQJ,26,,0,0,0,0,0,0,0,0,0,0,0,0
2936,18034046222,CyberPowerPC Skorpion K2 RGB Mechanical Gaming Keyboard with Kontact Black (Line,https://www.ebay.com/itm/CyberPowerPC-Skorpion-K2-RGB-Mechanical-Gaming-Keyboard-with-Kontact-Black-Line/293587133832?epid=18034046222&hash=item445b282588:g:sT0AAOSwEaVexgum,76.18,,0,0,0,1,0,0,0,0,0,0,0,0
2938,,Adesso EasyTouch 425 USB QWERTY Black Industrial Keyboard - US English,https://www.ebay.com/itm/Adesso-EasyTouch-425-USB-QWERTY-Black-Industrial-Keyboard-US-English/333562094458?hash=item4da9d9a37a:g:S0oAAOSw25FegW1v,70.85,,0,0,0,1,0,0,0,0,0,0,0,0
2939,,Wireless Mouse&Keyboard 4 Samsung UE-55ES8000 55 3D LED LCD Smart FBK Sa,https://www.ebay.com/itm/Wireless-Mouse-Keyboard-4-Samsung-UE-55ES8000-55-3D-LED-LCD-Smart-FBK-Sa/323847096745?hash=item4b66ca89a9:g:7n4AAOSwCo1c3DpD,33.89,,0,0,0,0,0,0,0,0,0,0,0,0
2940,,Acer Wired Keyboard Euc ,https://www.ebay.com/itm/Acer-Wired-Keyboard-Euc/323790925096?hash=item4b63716d28:g:k-4AAOSw4xdcxNJB,14.95,,0,0,9.95,0,0,1,0,0,0,0,0,0
2941,,"P/N 5185-1596 Rev:1.5 HP Desktop Computer Keyboard CD, DVD, MP3 Great Condition",https://www.ebay.com/itm/P-N-5185-1596-Rev-1-5-HP-Desktop-Computer-Keyboard-CD-DVD-MP3-Great-Condition/353033295086?hash=item52326c94ee:g:C~gAAOSw5nJeH4AC,12,,0,0,10.96,0,0,1,0,0,0,0,0,0
2943,,ADAC LABORATORIES TERMINAL KEYBOARD WITH CABLE WITH WARRANTY,https://www.ebay.com/itm/ADAC-LABORATORIES-TERMINAL-KEYBOARD-WITH-CABLE-WITH-WARRANTY/111728432038?hash=item1a038893a6:g:6BwAAOSwDNdVtnRs,142.5,,0,0,21.77,0,0,0,1,0,0,0,0,0
2944,,Unbranded Katydid USB Keyboard NEW in BOX w USB MOUSE,https://www.ebay.com/itm/Unbranded-Katydid-USB-Keyboard-NEW-in-BOX-w-USB-MOUSE/333586657038?hash=item4dab506f0e:g:dRsAAOSwTkVeQX8M,9.99,,0,0,11.19,0,0,0,0,0,0,0,0,0
2945,,1ST Player MK Bullet Hunter Mechanical Gaming Keyboard with USB,https://www.ebay.com/itm/1ST-Player-MK-Bullet-Hunter-Mechanical-Gaming-Keyboard-with-USB/132907583404?hash=item1ef1e8c7ac:g:yhkAAOSwcttcLnF4:sc:USPSPriority!94061!US!-1,65.99,,0,0,0,0,0,0,0,0,0,0,0,0
2947,,Lite-on Technology Corp Black Keyboard SK-2085 USB Wired,https://www.ebay.com/itm/Lite-on-Technology-Corp-Black-Keyboard-SK-2085-USB-Wired/153947103919?hash=item23d7f662af:g:0x8AAOSw0~dezAfI,22,,0,0,11.64,0,1,0,0,0,0,0,0,0
2948,840900314,NEW Original Dell Wired USB Multimedia Desktop Keyboard Black H2MNH,https://www.ebay.com/itm/NEW-Original-Dell-Wired-USB-Multimedia-Desktop-Keyboard-Black-H2MNH/362421140424?epid=840900314&hash=item5461fbbbc8:g:ZKQAAOSwQbNbMV5c,29.95,,0,0,0,1,1,0,0,0,0,1,1,1
